tag_?	quest_id	quest_prog	main_name	prog_name	description	cnt1	items[0]	items[1]	items[2]	items[3]	items[4]	items[5]	items[6]	items[7]	items[8]	items[9]	items[10]	items[11]	items[12]	items[13]	cnt2	num_items[0]	num_items[1]	num_items[2]	num_items[3]	num_items[4]	num_items[5]	num_items[6]	num_items[7]	num_items[8]	num_items[9]	num_items[10]	num_items[11]	num_items[12]	num_items[13]	quest_x	quest_y	quest_z	lvl_min	lvl_max	quest_type	entity_name	get_item_in_quest	UNK_1	UNK_2	contact_npc_id	contact_npc_x	contact_npc_y	contact_npc_z	restricions	short_description	cnt3	req_class[0]	req_class[1]	req_class[2]	req_class[3]	req_class[4]	req_class[5]	req_class[6]	req_class[7]	req_class[8]	req_class[9]	req_class[10]	req_class[11]	req_class[12]	req_class[13]	req_class[14]	req_class[15]	req_class[16]	req_class[17]	req_class[18]	req_class[19]	req_class[20]	req_class[21]	req_class[22]	req_class[23]	req_class[24]	req_class[25]	req_class[26]	req_class[27]	req_class[28]	req_class[29]	req_class[30]	req_class[31]	req_class[32]	req_class[33]	req_class[34]	req_class[35]	req_class[36]	req_class[37]	req_class[38]	req_class[39]	req_class[40]	req_class[41]	req_class[42]	req_class[43]	req_class[44]	req_class[45]	req_class[46]	req_class[47]	req_class[48]	req_class[49]	req_class[50]	req_class[51]	req_class[52]	req_class[53]	req_class[54]	req_class[55]	req_class[56]	req_class[57]	req_class[58]	req_class[59]	req_class[60]	req_class[61]	req_class[62]	req_class[63]	req_class[64]	req_class[65]	req_class[66]	req_class[67]	req_class[68]	cnt4	req_item[0]	req_item[1]	req_item[2]	req_item[3]	req_item[4]	clan_pet_quest	req_quest_complete	UNK_3	area_id	UNK_4	cnt5	tab5[0]	tab5[1]	tab5[2]	tab5[3]	tab5[4]	tab5[5]	tab5[6]	tab5[7]	tab5[8]	tab5[9]	tab5[10]	cnt6	tab6[0]	tab6[1]	tab6[2]	tab6[3]	tab6[4]	tab6[5]	tab6[6]	tab6[7]	tab6[8]	tab6[9]	tab6[10]	cnt7	tab7[0]	tab7[1]	tab7[2]	tab7[3]
1	225	11	u,探索者的審核\0	u,回到特威提身邊吧\0	u,得到了10個紅色孢粉。拿去交給商人 特威提後，交換成瑪魯克葡萄酒。\\n\0	0															0															-61717.00000000	75401.00000000	-3356.00000000	39	0	3	u,商人 特威提\0	0	1	1	30690	119472.00000000	77835.00000000	-2243.00000000	u,盜賊、精靈巡守、暗殺者、收集者\0	u,所謂探索者是具有能找出隱藏的東西的能力者。為了得到其標章必須要去見曾經一時被稱為王國最強的巡守，在芙羅蘭村莊的阿蘭克爾。\0	4	7	22	35	54																																																																		0						0	0	0	97	3	4	15623	15624	57	7562								4	894888	61408	161806	0								1	10			
1	225	12	u,探索者的審核\0	u,使酒鬼滿足！\0	u,得到了瑪魯克葡萄酒。拿給酒鬼柏路思後收集情報吧！\\n\0	0															0															-15443.00000000	124913.00000000	-3130.00000000	39	0	3	u,醉鬼 柏路思\0	0	1	1	30690	119472.00000000	77835.00000000	-2243.00000000	u,盜賊、精靈巡守、暗殺者、收集者\0	u,所謂探索者是具有能找出隱藏的東西的能力者。為了得到其標章必須要去見曾經一時被稱為王國最強的巡守，在芙羅蘭村莊的阿蘭克爾。\0	4	7	22	35	54																																																																		0						0	0	0	97	3	4	15623	15624	57	7562								4	894888	61408	161806	0								1	11			
1	225	13	u,探索者的審核\0	u,偷走黃金的人\0	u,領主的黃金是四個親衛隊串通好後盜取的。其中一人應該以傑克斯的名字在廢墟南方做商人保鑣。去找他吧！\\n\0	0															0															-17305.00000000	209742.00000000	-3660.00000000	39	0	3	u,保鑣 傑克斯\0	0	1	1	30690	119472.00000000	77835.00000000	-2243.00000000	u,盜賊、精靈巡守、暗殺者、收集者\0	u,所謂探索者是具有能找出隱藏的東西的能力者。為了得到其標章必須要去見曾經一時被稱為王國最強的巡守，在芙羅蘭村莊的阿蘭克爾。\0	4	7	22	35	54																																																																		0						0	0	0	97	3	4	15623	15624	57	7562								4	894888	61408	161806	0								1	12			
1	225	14	u,探索者的審核\0	u,尋找破損的地圖\0	u,聽說當時的護衛兵們將地圖分成四份後就逃走了。其中一個被食腐王所殺，而另外一個死後就被吊在死亡之樹上。去尋找他們的地圖！\\n\\n要獵殺的目標怪物 - \\n死亡迴廊：食腐王\\n刑場：死亡之樹\\n\0	2	2803	2804													2	1	1													0.00000000	0.00000000	0.00000000	39	0	3	a,	1	1	1	30690	119472.00000000	77835.00000000	-2243.00000000	u,盜賊、精靈巡守、暗殺者、收集者\0	u,所謂探索者是具有能找出隱藏的東西的能力者。為了得到其標章必須要去見曾經一時被稱為王國最強的巡守，在芙羅蘭村莊的阿蘭克爾。\0	4	7	22	35	54																																																																		0						0	0	0	97	3	4	15623	15624	57	7562								4	894888	61408	161806	0								1	13			
1	225	15	u,探索者的審核\0	u,回到傑克斯身邊吧\0	u,找到了索特和馬克歐的地圖。去找保鑣傑克斯將地圖完成吧！\\n\0	0															0															-17305.00000000	209742.00000000	-3660.00000000	39	0	3	u,保鑣 傑克斯\0	0	1	1	30690	119472.00000000	77835.00000000	-2243.00000000	u,盜賊、精靈巡守、暗殺者、收集者\0	u,所謂探索者是具有能找出隱藏的東西的能力者。為了得到其標章必須要去見曾經一時被稱為王國最強的巡守，在芙羅蘭村莊的阿蘭克爾。\0	4	7	22	35	54																																																																		0						0	0	0	97	3	4	15623	15624	57	7562								4	894888	61408	161806	0								1	14			
1	225	16	u,探索者的審核\0	u,寶物的位置\0	u,收集了四個地圖後，出現了一個目的地。去那裡吧！\\n\0	0															0															10133.00000000	157155.00000000	-2383.00000000	39	0	3	a,???\0	1	1	1	30690	119472.00000000	77835.00000000	-2243.00000000	u,盜賊、精靈巡守、暗殺者、收集者\0	u,所謂探索者是具有能找出隱藏的東西的能力者。為了得到其標章必須要去見曾經一時被稱為王國最強的巡守，在芙羅蘭村莊的阿蘭克爾。\0	4	7	22	35	54																																																																		0						0	0	0	97	3	4	15623	15624	57	7562								4	894888	61408	161806	0								1	15			
1	225	17	u,探索者的審核\0	u,寳箱\0	u,發現了生鏽的箱子與鑰匙。能用鑰匙打開這箱子嗎？\\n\0	0															0															0.00000000	0.00000000	0.00000000	39	0	3	a,	1	1	1	30690	119472.00000000	77835.00000000	-2243.00000000	u,盜賊、精靈巡守、暗殺者、收集者\0	u,所謂探索者是具有能找出隱藏的東西的能力者。為了得到其標章必須要去見曾經一時被稱為王國最強的巡守，在芙羅蘭村莊的阿蘭克爾。\0	4	7	22	35	54																																																																		0						0	0	0	97	3	4	15623	15624	57	7562								4	894888	61408	161806	0								1	16			
1	225	18	u,探索者的審核\0	u,發現了金塊！\0	u,從生鏽的箱子裡發現了20個金塊！拿給阿蘭克爾吧！\\n\0	0															0															20943.00000000	171358.00000000	-3548.00000000	39	0	3	u,民兵隊長 阿蘭克爾\0	0	1	1	30690	119472.00000000	77835.00000000	-2243.00000000	u,盜賊、精靈巡守、暗殺者、收集者\0	u,所謂探索者是具有能找出隱藏的東西的能力者。為了得到其標章必須要去見曾經一時被稱為王國最強的巡守，在芙羅蘭村莊的阿蘭克爾。\0	4	7	22	35	54																																																																		0						0	0	0	97	3	4	15623	15624	57	7562								4	894888	61408	161806	0								1	17			
1	225	19	u,探索者的審核\0	u,阿蘭克爾的推薦函\0	u,阿蘭克爾寫了一份拿給大師露樂的推薦函。拿著這個去找大師露樂吧！\\n\0	0															0															119472.00000000	77835.00000000	-2243.00000000	39	0	3	u,大師 露樂\0	0	1	1	30690	119472.00000000	77835.00000000	-2243.00000000	u,盜賊、精靈巡守、暗殺者、收集者\0	u,所謂探索者是具有能找出隱藏的東西的能力者。為了得到其標章必須要去見曾經一時被稱為王國最強的巡守，在芙羅蘭村莊的阿蘭克爾。\0	4	7	22	35	54																																																																		0						0	0	0	97	3	4	15623	15624	57	7562								4	894888	61408	161806	0								1	18			
1	225	-1	u,探索者的審核\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	39	0	3	a,	1	1	1	30690	119472.00000000	77835.00000000	-2243.00000000	u,盜賊、精靈巡守、暗殺者、收集者\0	u,所謂探索者是具有能找出隱藏的東西的能力者。為了得到其標章必須要去見曾經一時被稱為王國最強的巡守，在芙羅蘭村莊的阿蘭克爾。\0	4	7	22	35	54																																																																		0						0	0	0	97	3	4	15623	15624	57	7562								4	894888	61408	161806	0								1	19			
1	226	1	u,治癒者的審核\0	u,預言少女\0	u,過去啟示所傳下來的。當世界充滿黑暗氣息時，會有一個少女誕生而淨化世界。主張自己是那預言的聖女的少女出現了。去見古魯丁村莊的裴琳吧。\\n\0	0															0															-93275.00000000	147654.00000000	-2674.00000000	39	0	3	u,裴琳\0	0	1	1	30473	85829.00000000	148365.00000000	-3392.00000000	u,騎士、精靈騎士、牧師、神使\0	u,只賦予領悟光所具備的淨化與治癒力量者的標章-治癒者標章。在世上蔓延著黑暗氣息時，聽說預言要淨化世界的少女出生了。圍繞在預言少女的陰謀即將開始。\0	4	4	19	15	29																																																																		0						0	0	0	16	3	4	15623	15624	57	7562								4	1476566	101324	266980	0								1	0			
1	226	2	u,治癒者的審核\0	u,裴琳的保鑣\0	u,裴琳的保鑣出現了！擊倒他吧！\\n\0	0															0															0.00000000	0.00000000	0.00000000	39	0	3	a,	1	1	1	30473	85829.00000000	148365.00000000	-3392.00000000	u,騎士、精靈騎士、牧師、神使\0	u,只賦予領悟光所具備的淨化與治癒力量者的標章-治癒者標章。在世上蔓延著黑暗氣息時，聽說預言要淨化世界的少女出生了。圍繞在預言少女的陰謀即將開始。\0	4	4	19	15	29																																																																		0						0	0	0	16	3	4	15623	15624	57	7562								4	1476566	101324	266980	0								1	1			
1	226	3	u,治癒者的審核\0	u,騙子裴琳\0	u,擊倒了裴琳的保鑣-塔多瑪。再次聽聽裴琳說些什麼吧？\\n\0	0															0															-93275.00000000	147654.00000000	-2674.00000000	39	0	3	u,裴琳\0	0	1	1	30473	85829.00000000	148365.00000000	-3392.00000000	u,騎士、精靈騎士、牧師、神使\0	u,只賦予領悟光所具備的淨化與治癒力量者的標章-治癒者標章。在世上蔓延著黑暗氣息時，聽說預言要淨化世界的少女出生了。圍繞在預言少女的陰謀即將開始。\0	4	4	19	15	29																																																																		0						0	0	0	16	3	4	15623	15624	57	7562								4	1476566	101324	266980	0								1	2			
1	226	4	u,治癒者的審核\0	u,事件的元兇\0	u,籌劃此事的是裴琳的夥伴--亞拉娜。去見她吧。\\n\0	0															0															-92310.00000000	154223.00000000	-3284.00000000	39	0	3	u,亞拉娜\0	0	1	1	30473	85829.00000000	148365.00000000	-3392.00000000	u,騎士、精靈騎士、牧師、神使\0	u,只賦予領悟光所具備的淨化與治癒力量者的標章-治癒者標章。在世上蔓延著黑暗氣息時，聽說預言要淨化世界的少女出生了。圍繞在預言少女的陰謀即將開始。\0	4	4	19	15	29																																																																		0						0	0	0	16	3	4	15623	15624	57	7562								4	1476566	101324	266980	0								1	3			
1	226	5	u,治癒者的審核\0	u,孤兒院的少女\0	u,亞拉娜說是無稽之談，她只是說過之前在古魯丁城附近的孤兒院見過相似的少女而已。\\n\0	0															0															-28103.00000000	120634.00000000	-3724.00000000	39	0	3	u,孤兒院院長 古菩\0	0	1	1	30473	85829.00000000	148365.00000000	-3392.00000000	u,騎士、精靈騎士、牧師、神使\0	u,只賦予領悟光所具備的淨化與治癒力量者的標章-治癒者標章。在世上蔓延著黑暗氣息時，聽說預言要淨化世界的少女出生了。圍繞在預言少女的陰謀即將開始。\0	4	4	19	15	29																																																																		0						0	0	0	16	3	4	15623	15624	57	7562								4	1476566	101324	266980	0								1	4			
1	226	6	u,治癒者的審核\0	u,窮困的孤兒院\0	u,孤兒院的財務狀況並不是很好。只要有10萬金幣左右的話，應該就會有辦法...\\n\0	1	57														1	100000														-28103.00000000	120634.00000000	-3724.00000000	39	0	3	u,孤兒院院長 古菩\0	0	1	1	30473	85829.00000000	148365.00000000	-3392.00000000	u,騎士、精靈騎士、牧師、神使\0	u,只賦予領悟光所具備的淨化與治癒力量者的標章-治癒者標章。在世上蔓延著黑暗氣息時，聽說預言要淨化世界的少女出生了。圍繞在預言少女的陰謀即將開始。\0	4	4	19	15	29																																																																		0						0	0	0	16	3	4	15623	15624	57	7562								4	1476566	101324	266980	0								1	5			
1	226	7	u,治癒者的審核\0	u,荒原的少女\0	u,院長非常感激地收下了10萬金幣。可是，在這群少女之中好像少了一個..？\\n\0	0															0															-21101.00000000	178989.00000000	-4094.00000000	39	0	3	u,溫蒂修琳\0	1	1	1	30473	85829.00000000	148365.00000000	-3392.00000000	u,騎士、精靈騎士、牧師、神使\0	u,只賦予領悟光所具備的淨化與治癒力量者的標章-治癒者標章。在世上蔓延著黑暗氣息時，聽說預言要淨化世界的少女出生了。圍繞在預言少女的陰謀即將開始。\0	4	4	19	15	29																																																																		0						0	0	0	16	3	4	15623	15624	57	7562								4	1476566	101324	266980	0								1	6			
1	226	8	u,治癒者的審核\0	u,神祕的少女\0	u,與怪物們交談的神奇少女--溫蒂。總之，她說她會馬上回到孤兒院，於是要求先回去。先回到孤兒院吧。\\n\0	0															0															-28103.00000000	120634.00000000	-3724.00000000	39	0	3	u,孤兒院院長 古菩\0	0	1	1	30473	85829.00000000	148365.00000000	-3392.00000000	u,騎士、精靈騎士、牧師、神使\0	u,只賦予領悟光所具備的淨化與治癒力量者的標章-治癒者標章。在世上蔓延著黑暗氣息時，聽說預言要淨化世界的少女出生了。圍繞在預言少女的陰謀即將開始。\0	4	4	19	15	29																																																																		0						0	0	0	16	3	4	15623	15624	57	7562								4	1476566	101324	266980	0								1	7			
1	226	9	u,治癒者的審核\0	u,從古魯丁來的精靈\0	u,雖對聖女不太了解，之前從古魯丁城鎮來的精靈的話，說不定會知道。好像名字叫索日烏斯吧..\\n\0	0															0															-13440.00000000	122643.00000000	-3103.00000000	39	0	3	u,大師 索日烏斯\0	0	1	1	30473	85829.00000000	148365.00000000	-3392.00000000	u,騎士、精靈騎士、牧師、神使\0	u,只賦予領悟光所具備的淨化與治癒力量者的標章-治癒者標章。在世上蔓延著黑暗氣息時，聽說預言要淨化世界的少女出生了。圍繞在預言少女的陰謀即將開始。\0	4	4	19	15	29																																																																		0						0	0	0	16	3	4	15623	15624	57	7562								4	1476566	101324	266980	0								1	8			
1	226	10	u,治癒者的審核\0	u,追蹤席琳的隨從\0	u,擄走少女的是追隨席琳的一幫人。前往土瑞克獸人兵營西方，去拜訪為了追蹤他們先行離去的道琳 哈瑪克拉許！\\n\0	0															0															-97611.00000000	106574.00000000	-3388.00000000	39	0	3	u,道琳\0	0	1	1	30473	85829.00000000	148365.00000000	-3392.00000000	u,騎士、精靈騎士、牧師、神使\0	u,只賦予領悟光所具備的淨化與治癒力量者的標章-治癒者標章。在世上蔓延著黑暗氣息時，聽說預言要淨化世界的少女出生了。圍繞在預言少女的陰謀即將開始。\0	4	4	19	15	29																																																																		0						0	0	0	16	3	4	15623	15624	57	7562								4	1476566	101324	266980	0								1	9			
1	226	11	u,治癒者的審核\0	u,擊倒里多蜥蜴人吧！\0	u,擊倒里多蜥蜴人們吧！\\n\\n要獵殺的目標怪物-里多蜥蜴人們\\n\0	0															0															0.00000000	0.00000000	0.00000000	39	0	3	a,	1	1	1	30473	85829.00000000	148365.00000000	-3392.00000000	u,騎士、精靈騎士、牧師、神使\0	u,只賦予領悟光所具備的淨化與治癒力量者的標章-治癒者標章。在世上蔓延著黑暗氣息時，聽說預言要淨化世界的少女出生了。圍繞在預言少女的陰謀即將開始。\0	4	4	19	15	29																																																																		0						0	0	0	16	3	4	15623	15624	57	7562								4	1476566	101324	266980	0								1	10			
1	226	12	u,治癒者的審核\0	u,第一個機密文件\0	u,擊倒里多蜥蜴人們後，得到了第一個機密文件！再次與道琳交談。\\n\0	0															0															-97611.00000000	106574.00000000	-3388.00000000	39	0	3	u,道琳\0	0	1	1	30473	85829.00000000	148365.00000000	-3392.00000000	u,騎士、精靈騎士、牧師、神使\0	u,只賦予領悟光所具備的淨化與治癒力量者的標章-治癒者標章。在世上蔓延著黑暗氣息時，聽說預言要淨化世界的少女出生了。圍繞在預言少女的陰謀即將開始。\0	4	4	19	15	29																																																																		0						0	0	0	16	3	4	15623	15624	57	7562								4	1476566	101324	266980	0								1	11			
1	226	13	u,治癒者的審核\0	u,阻止席琳的儀式吧！\0	u,機密文件的內容是說，將會在黑暗精靈森林的方尖塔舉行儀式。說不定是在類似祭壇一樣的地方。趕快去吧！或許可以在途中遇到其他幫手！\\n\0	0															0															0.00000000	0.00000000	0.00000000	39	0	3	a,	1	1	1	30473	85829.00000000	148365.00000000	-3392.00000000	u,騎士、精靈騎士、牧師、神使\0	u,只賦予領悟光所具備的淨化與治癒力量者的標章-治癒者標章。在世上蔓延著黑暗氣息時，聽說預言要淨化世界的少女出生了。圍繞在預言少女的陰謀即將開始。\0	4	4	19	15	29																																																																		0						0	0	0	16	3	4	15623	15624	57	7562								4	1476566	101324	266980	0								1	12			
1	226	14	u,治癒者的審核\0	u,討伐黑暗勢力！-其之一\0	u,神祕的黑暗精靈召喚出了新的手下！將他們擊倒吧！\\n\\n要獵殺的目標怪物-里多蜥蜴人暗殺者\\n\0	1	2817														1	1														0.00000000	0.00000000	0.00000000	39	0	3	a,	1	1	1	30473	85829.00000000	148365.00000000	-3392.00000000	u,騎士、精靈騎士、牧師、神使\0	u,只賦予領悟光所具備的淨化與治癒力量者的標章-治癒者標章。在世上蔓延著黑暗氣息時，聽說預言要淨化世界的少女出生了。圍繞在預言少女的陰謀即將開始。\0	4	4	19	15	29																																																																		0						0	0	0	16	3	4	15623	15624	57	7562								4	1476566	101324	266980	0								1	13			
1	226	15	u,治癒者的審核\0	u,黑暗精靈的追蹤-其之一\0	u,擊倒了里多蜥蜴人。繼續追問神秘的黑暗精靈！\\n\0	0															0															0.00000000	0.00000000	0.00000000	39	0	3	a,	1	1	1	30473	85829.00000000	148365.00000000	-3392.00000000	u,騎士、精靈騎士、牧師、神使\0	u,只賦予領悟光所具備的淨化與治癒力量者的標章-治癒者標章。在世上蔓延著黑暗氣息時，聽說預言要淨化世界的少女出生了。圍繞在預言少女的陰謀即將開始。\0	4	4	19	15	29																																																																		0						0	0	0	16	3	4	15623	15624	57	7562								4	1476566	101324	266980	0								1	14			
1	226	16	u,治癒者的審核\0	u,討伐黑暗勢力！-其之二\0	u,新的手下出現了！擊倒他們吧！\\n\\n要獵殺的目標怪物-里多蜥蜴人射手\\n\0	1	2818														1	1														0.00000000	0.00000000	0.00000000	39	0	3	a,	1	1	1	30473	85829.00000000	148365.00000000	-3392.00000000	u,騎士、精靈騎士、牧師、神使\0	u,只賦予領悟光所具備的淨化與治癒力量者的標章-治癒者標章。在世上蔓延著黑暗氣息時，聽說預言要淨化世界的少女出生了。圍繞在預言少女的陰謀即將開始。\0	4	4	19	15	29																																																																		0						0	0	0	16	3	4	15623	15624	57	7562								4	1476566	101324	266980	0								1	15			
1	226	17	u,治癒者的審核\0	u,黑暗精靈的追蹤-其之二\0	u,擊倒了里多蜥蜴人。繼續追問神秘的黑暗精靈！\\n\0	0															0															0.00000000	0.00000000	0.00000000	39	0	3	a,	1	1	1	30473	85829.00000000	148365.00000000	-3392.00000000	u,騎士、精靈騎士、牧師、神使\0	u,只賦予領悟光所具備的淨化與治癒力量者的標章-治癒者標章。在世上蔓延著黑暗氣息時，聽說預言要淨化世界的少女出生了。圍繞在預言少女的陰謀即將開始。\0	4	4	19	15	29																																																																		0						0	0	0	16	3	4	15623	15624	57	7562								4	1476566	101324	266980	0								1	16			
1	226	18	u,治癒者的審核\0	u,討伐黑暗勢力！-其之三\0	u,又是新的手下！擊倒最後的敵人吧！\\n\\n要獵殺的目標怪物-里多蜥蜴人術士、里多蜥蜴人王\\n\0	1	2819														1	1														0.00000000	0.00000000	0.00000000	39	0	3	a,	1	1	1	30473	85829.00000000	148365.00000000	-3392.00000000	u,騎士、精靈騎士、牧師、神使\0	u,只賦予領悟光所具備的淨化與治癒力量者的標章-治癒者標章。在世上蔓延著黑暗氣息時，聽說預言要淨化世界的少女出生了。圍繞在預言少女的陰謀即將開始。\0	4	4	19	15	29																																																																		0						0	0	0	16	3	4	15623	15624	57	7562								4	1476566	101324	266980	0								1	17			
1	226	19	u,治癒者的審核\0	u,黑暗精靈的追蹤-其之三\0	u,擊倒了里多蜥蜴人。這就是最後！繼續追問神祕的黑暗精靈！\\n\0	0															0															0.00000000	0.00000000	0.00000000	39	0	3	a,	1	1	1	30473	85829.00000000	148365.00000000	-3392.00000000	u,騎士、精靈騎士、牧師、神使\0	u,只賦予領悟光所具備的淨化與治癒力量者的標章-治癒者標章。在世上蔓延著黑暗氣息時，聽說預言要淨化世界的少女出生了。圍繞在預言少女的陰謀即將開始。\0	4	4	19	15	29																																																																		0						0	0	0	16	3	4	15623	15624	57	7562								4	1476566	101324	266980	0								1	18			
1	226	20	u,治癒者的審核\0	u,聖女在哪兒?\0	u,束縛聖女的咒術解開了。但是聖女在哪兒呢？要是道琳派來的人，說不定會知道。找找看附近還有沒有其他情報員吧！\\n\0	0															0															0.00000000	0.00000000	0.00000000	39	0	3	a,	1	1	1	30473	85829.00000000	148365.00000000	-3392.00000000	u,騎士、精靈騎士、牧師、神使\0	u,只賦予領悟光所具備的淨化與治癒力量者的標章-治癒者標章。在世上蔓延著黑暗氣息時，聽說預言要淨化世界的少女出生了。圍繞在預言少女的陰謀即將開始。\0	4	4	19	15	29																																																																		0						0	0	0	16	3	4	15623	15624	57	7562								4	1476566	101324	266980	0								1	19			
1	226	21	u,治癒者的審核\0	u,尋找聖女\0	u,聽說聖女在黑暗精靈們的成人祭壇附近的棚架內。去找看看吧！\\n\0	0															0															-53664.00000000	85862.00000000	-3508.00000000	39	0	3	u,聖者 克莉絲蒂娜\0	0	1	1	30473	85829.00000000	148365.00000000	-3392.00000000	u,騎士、精靈騎士、牧師、神使\0	u,只賦予領悟光所具備的淨化與治癒力量者的標章-治癒者標章。在世上蔓延著黑暗氣息時，聽說預言要淨化世界的少女出生了。圍繞在預言少女的陰謀即將開始。\0	4	4	19	15	29																																																																		0						0	0	0	16	3	4	15623	15624	57	7562								4	1476566	101324	266980	0								1	20			
1	226	22	u,治癒者的審核\0	u,聖女的使命\0	u,女神開始睜開眼睛了。\\n克莉絲蒂娜說在這兒有事要做，並吩咐替她將信轉交給大師索日烏斯。\\n\0	0															0															-13440.00000000	122643.00000000	-3103.00000000	39	0	3	u,大師 索日烏斯\0	0	1	1	30473	85829.00000000	148365.00000000	-3392.00000000	u,騎士、精靈騎士、牧師、神使\0	u,只賦予領悟光所具備的淨化與治癒力量者的標章-治癒者標章。在世上蔓延著黑暗氣息時，聽說預言要淨化世界的少女出生了。圍繞在預言少女的陰謀即將開始。\0	4	4	19	15	29																																																																		0						0	0	0	16	3	4	15623	15624	57	7562								4	1476566	101324	266980	0								1	21			
1	226	23	u,治癒者的審核\0	u,治癒者的審核\0	u,索日烏斯說感謝替他辦妥了事情，並說會交代班德羅斯的。回到神官班德羅斯的身邊吧。\\n\0	0															0															85829.00000000	148365.00000000	-3392.00000000	39	0	3	u,神官 班德羅斯\0	0	1	1	30473	85829.00000000	148365.00000000	-3392.00000000	u,騎士、精靈騎士、牧師、神使\0	u,只賦予領悟光所具備的淨化與治癒力量者的標章-治癒者標章。在世上蔓延著黑暗氣息時，聽說預言要淨化世界的少女出生了。圍繞在預言少女的陰謀即將開始。\0	4	4	19	15	29																																																																		0						0	0	0	16	3	4	15623	15624	57	7562								4	1476566	101324	266980	0								1	22			
1	226	-1	u,治癒者的審核\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	39	0	3	a,	1	1	1	30473	85829.00000000	148365.00000000	-3392.00000000	u,騎士、精靈騎士、牧師、神使\0	u,只賦予領悟光所具備的淨化與治癒力量者的標章-治癒者標章。在世上蔓延著黑暗氣息時，聽說預言要淨化世界的少女出生了。圍繞在預言少女的陰謀即將開始。\0	4	4	19	15	29																																																																		0						0	0	0	16	3	4	15623	15624	57	7562								4	1476566	101324	266980	0								1	23			
1	227	1	u,變革者的審核\0	u,爲了更耀眼的光輝\0	u,不只是為短暫的善行，應該為建造更美好的世界而行動才行吧。首先將在刑場遊蕩的無名的亡靈們，使用不死生物破壞擊倒吧。\\n\\n要獵殺的目標怪物-無名的亡靈\\n\0	0															0															48512.00000000	147312.00000000	-3401.00000000	39	0	3	u,刑場\0	1	1	1	30118	86485.00000000	148384.00000000	-3392.00000000	u,牧師、席琳神使\0	u,找尋真實的信仰者，身為神和世間的橋樑找尋神官的義務者。去找忠實對於自己的信仰而被驅逐的傳教士史拉吧。\0	2	15	42																																																																				0						0	0	0	16	3	4	15623	15624	57	7562								4	1252844	85972	226528	0								1	0			
1	227	2	u,變革者的審核\0	u,阿魯朗\0	u,在無名的亡靈們中出現了奇怪的存在！擊倒他！\\n\\n要獵殺的目標怪物 - 阿魯朗\\n\0	0															0															0.00000000	0.00000000	0.00000000	39	0	3	a,	1	1	1	30118	86485.00000000	148384.00000000	-3392.00000000	u,牧師、席琳神使\0	u,找尋真實的信仰者，身為神和世間的橋樑找尋神官的義務者。去找忠實對於自己的信仰而被驅逐的傳教士史拉吧。\0	2	15	42																																																																				0						0	0	0	16	3	4	15623	15624	57	7562								4	1252844	85972	226528	0								1	1			
1	227	3	u,變革者的審核\0	u,巨大釘子\0	u,阿魯朗說著真相將會大白的話後，一命嗚呼的消失了。神官朴皮娜所說的就是這個嗎？\\n\0	0															0															86485.00000000	148384.00000000	-3392.00000000	39	0	3	u,神官 朴皮娜\0	0	1	1	30118	86485.00000000	148384.00000000	-3392.00000000	u,牧師、席琳神使\0	u,找尋真實的信仰者，身為神和世間的橋樑找尋神官的義務者。去找忠實對於自己的信仰而被驅逐的傳教士史拉吧。\0	2	15	42																																																																				0						0	0	0	16	3	4	15623	15624	57	7562								4	1252844	85972	226528	0								1	2			
1	227	4	u,變革者的審核\0	u,曠野的吶喊者\0	u,釘入阿魯朗的頭中的鐵釘是為了洗腦所用的。將教條式的教理隨意灌注的神殿豈不也是這般。去找荒原的傳教士史拉尋求解答吧。\\n\0	0															0															-671.00000000	179051.00000000	-3708.00000000	39	0	3	u,傳教士 史拉\0	0	1	1	30118	86485.00000000	148384.00000000	-3392.00000000	u,牧師、席琳神使\0	u,找尋真實的信仰者，身為神和世間的橋樑找尋神官的義務者。去找忠實對於自己的信仰而被驅逐的傳教士史拉吧。\0	2	15	42																																																																				0						0	0	0	16	3	4	15623	15624	57	7562								4	1252844	85972	226528	0								1	3			
1	227	5	u,變革者的審核\0	u,帶給豺狼光明\0	u,傳教士 史拉的門徒中，有個人在針對豺狼進行傳教活動。去見中立地帶瀑布附近的卡塔利吧。\\n\0	0															0															-3826.00000000	40264.00000000	-3676.00000000	39	0	3	u,卡塔利\0	0	1	1	30118	86485.00000000	148384.00000000	-3392.00000000	u,牧師、席琳神使\0	u,找尋真實的信仰者，身為神和世間的橋樑找尋神官的義務者。去找忠實對於自己的信仰而被驅逐的傳教士史拉吧。\0	2	15	42																																																																				0						0	0	0	16	3	4	15623	15624	57	7562								4	1252844	85972	226528	0								1	4			
1	227	6	u,變革者的審核\0	u,守護巡禮者！\0	u,因傳教的力量改邪歸正的豺狼。豺狼監督者攻擊他們了！保護豺狼朝聖者吧！\\n\\n要獵殺的目標怪物-豺狼監督者\\n\0	0															0															0.00000000	0.00000000	0.00000000	39	0	3	a,	1	1	1	30118	86485.00000000	148384.00000000	-3392.00000000	u,牧師、席琳神使\0	u,找尋真實的信仰者，身為神和世間的橋樑找尋神官的義務者。去找忠實對於自己的信仰而被驅逐的傳教士史拉吧。\0	2	15	42																																																																				0						0	0	0	16	3	4	15623	15624	57	7562								4	1252844	85972	226528	0								1	5			
