id	UNK_0	message	group	rgba[0]	rgba[1]	rgba[2]	rgba[3]	item_sound	sys_msg_ref	UNK_1[0]	UNK_1[1]	UNK_1[2]	UNK_1[3]	UNK_1[4]	sub_msg	type
1672	1	u,拉線成功！(精通懲罰：$s1%)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1673	1	u,這次奧林匹亞期間的目前戰績是$s1戰 $s2勝 $s3敗。所獲得的奧林匹亞點數為$s4分。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1674	1	u,目標為貴族時才能使用的指令。\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1675	1	u,04點30分到20點之間，無法設定莊園。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1676	1	u,沒有使魔或寵物，所以無法將其自動化。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1677	1	u,已有血盟成員在進行戰鬥，所以無法取消宣戰。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1678	1	u,未向「$s1」血盟宣布血盟戰。\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1679	1	u,只有頻道主人才能發出全體指令。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1680	1	u,「$c1」已拒絕加入頻道的邀請。\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1681	1	u,因「$c1」沒有回覆，所以邀請加入頻道失敗。\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1682	1	u,只有頻道主人才能驅逐頻道。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1683	1	u,只有隊伍隊長才能脫離頻道。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1684	1	u,在血盟解散中時，無法提出血盟戰宣戰。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1685	1	u,此為PK 值1以上時無法佩戴的道具。\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1686	1	u,城牆遭到毀壞。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1687	1	u,騎乘飛龍時無法進入的區域。若一直停留在此地區，將會強制解除騎乘狀態。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	2	0	3	1	1	u,無法飛行的地區\0	a,none\0
1688	1	u,在開啟個人商店或是個人工房時，無法進行強化。\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1689	1	u,「$c1」已登記在職業類別比賽參賽者名單之中。\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1690	1	u,「$c1」已登記在不限職業類別個人比賽參賽者名單之中。\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1691	1	u,「$c1」不符合參加條件。道具攜帶數量已超過80% ，因此無法參加奧林匹亞。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1692	1	u,「$c1」不符合參加條件。已將職業變更為副職業，因此無法參加奧林匹亞。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1693	1	u,在已登記於參賽者名單的狀態下，無法觀看比賽。\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1694	1	u,在攻城戰時，僅限貴族血盟盟主使用。\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1695	1	u,只有在攻城戰時才能使用。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1696	1	u,您的遊戲進行時間為「$s1」。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1697	1	u,您已進入疲勞度遊戲時段，因此遊戲報酬將減少至正常值的50% 。為了您的健康著想請盡速登出，搭配適當的運動歇息一下，並合理地安排日常生活及學習時間。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1698	1	u,您已進入不健康的遊戲時段，為了您的健康著想請盡速登出並歇息一下。若不登出將可能影響您的健康，因此您的經驗值將減少至0% 。當您的登出時間超過5小時的話，將會恢復正常。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1699	1	u,不能強制驅離隊伍成員。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1700	1	u,寵物、召喚使魔專用的魔靈彈不足。\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1701	1	u,寵物、召喚使魔專用的靈魂彈不足。\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1702	1	u,剛才受檢查的角色「$s1」已判明為BOT用戶。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1703	1	u,剛才受檢查的角色好像不是BOT用戶。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1704	1	u,請關閉個人工房以及商店的設定視窗後再嘗試進行。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1705	1	u,現在是活動點數獲得期間。點數獲得期間剩下「$s1」小時。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1706	1	u,現在是活動點數使用期間。點數使用期間剩下「$s1」小時。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1707	1	u,獲得了「$s1」點的活動點數。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1708	1	u,雙倍點數！獲得了「$s1」點的活動點數。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1709	1	u,使用「$s1」點的點數。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1710	1	u,累積的點數不足。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1711	1	u,活動點數使用期間已結束。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1712	1	u,活動點數使用期間已結束。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1713	1	u,由於參賽者人數不足，比賽時間可能會延遲。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1714	1	u,目前位置：$s1，$s2，$s3（修加特城鎮附近）\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1715	1	u,安全區域\\n- 在此地區無法進行PvP。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1716	1	u,異常狀態區域\0	0	79	9B	B0	FF	a,	a,1716\0	0	0	0	0	0	a,	a,none\0
1717	1	u,攻城戰場\\n- 此地區正在進行攻城戰。\\n 在此地區死亡時，復活會遭受限制。\0	0	79	9B	B0	FF	a,	a,1717\0	0	0	0	0	0	a,	a,none\0
1718	1	u,一般區域\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1719	1	u,七個封印區域\\n- 在此地區提升等級時，HP與MP\\n將不會受到恢復。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1720	1	a,---\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1721	1	u,紛爭地區\0	0	79	9B	B0	FF	a,	a,1721\0	0	0	0	0	0	a,	a,none\0
1722	1	u,請輸入想要在個人商店、個人工房搜尋的道具名稱。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1723	1	u,感謝審核訴求。\0	6	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,petition\0
1724	1	u,無法收回戰鬥中的使魔。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1725	1	u,已獲得狩獵點數「$s1」。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1726	1	u,因有效期間結束，「$s1」已消失。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1727	1	u,「$s1」邀請進入「$s2」房間，要進入嗎？\0	0	79	9B	B0	FF	a,ItemSound3.sys_party_invite\0	a,	0	0	0	0	0	a,	a,none\0
1728	1	u,對方未答應加入隊伍房間的邀請。\0	0	79	9B	B0	FF	a,ItemSound3.sys_denial\0	a,	0	0	0	0	0	a,	a,none\0
1729	1	u,聯合軍在傳送當中，因此無法加入聯合軍隊伍。\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1730	1	u,若要創立血盟學院，血盟等級必須達到等級5以上。\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1731	1	u,只有血盟盟主才能創立血盟學院。\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1732	1	u,若要創立血盟學院，必須具有道具「血之證」。\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1733	1	u,創立血盟學院所需的金幣不足。\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1734	1	u,等級40以下並且尚未完成二次轉職的無血盟角色才能加入血盟學院。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1735	1	u,「$s1」不符合加入血盟學院的條件。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1736	1	u,血盟學院的招生人數已滿，因此無法再接受新學員加入血盟學院。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1737	1	u,目前隸屬的血盟尚未創立血盟學院，因此可以創立血盟學院。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1738	1	u,目前隸屬的血盟已創立血盟學院。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1739	1	u,要創立血盟學院嗎？\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1740	1	u,請輸入血盟學院名稱。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1741	1	u,恭喜您！已創立「$s1」血盟的血盟學院。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1742	1	u,對「$s1」送出邀請加入血盟學院的訊息。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1743	1	u,若要創立血盟學院，必須為血盟等級5以上的盟主，持有XX個血之證或支付一定數量的金幣。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1744	1	u,因對方沒有回應，加入血盟學院的邀請已被取消。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1745	1	u,對方拒絕了加入血盟學院的邀請。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1746	1	u,已經加入血盟學院。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1747	1	u,「$s1」邀請您加入「$s2」血盟的血盟學院，您願意加入嗎？\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1748	1	u,血盟學員「$s1」完成二次轉職，因此獲得了血盟聲望「$s2」點。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1749	1	u,恭喜您！將從血盟學院畢業並脫離血盟。畢業生可不受離開血盟1日內無法加入的規則限制，可馬上正式加入為血盟成員。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1750	1	u,「$c1」不符合參加條件。持有「$s2」的人無法參加奧林匹亞。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1751	1	u,從宗師那裡獲得了紀念品。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1752	1	u,血盟學院畢業生正式加入為血盟成員，因此獲得了血盟聲望「$s1」點。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1753	1	u,因血盟盟主所訂下的權限，不能賦予該權限給血盟學員。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1754	1	u,不賦予學員此項權限。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1755	1	u,「$s2」被指定為血盟成員「$s1」的學員。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1756	1	u,血盟學院的學員「$s1」已連線。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1757	1	u,血盟學院的學員「$c1」已離線。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1758	1	u,血盟學院的監護人「$c1」已連線。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1759	1	u,血盟學院的監護人「$c1」已離線。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1760	1	u,血盟成員「$c1」的稱號被指定為「$s2」。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1761	1	u,血盟成員「$c1」的權限等級被指定為「$s2」。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1762	1	u,沒有開除學員的權限。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1763	1	u,血盟成員「$c1」的學員「$s2」已被除名。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1764	1	u,只有血盟學員才能佩戴此道具。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1765	1	u,若從血盟學院畢業就無法佩戴。\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1766	1	u,對「$c1」提出加入「$s2」血盟的邀請。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1767	1	u,對「$c1」提出加入血盟學院的邀請。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1768	1	u,「$c1」邀請您加入「$s2」血盟的血盟學院。要加入嗎？\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1769	1	u,「$c1」邀請您加入隸屬於「$s2」血盟的「$s3」騎士團。要加入嗎？\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1770	1	u,因血盟聲望降至0點以下，可能會受到限制。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1771	1	u,血盟等級達到5以上，因此可以累積血盟聲望。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1772	1	u,我方血盟在攻城戰戰敗，因此被對方血盟奪取血盟聲望「$s1」點。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1773	1	u,所屬的血盟在攻城戰獲勝，因此從對方血盟處奪得「$s1」點的血盟聲望。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1774	1	u,我方血盟首獲戰鬥型根據地，因此獲得了血盟聲望「$s1」點。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1775	1	u,我方血盟成員「$c1」身於黑暗祭典第一名隊伍的一員表現卓越，獲得血盟聲望「$s2」點。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1776	1	u,我方血盟成員「$c1」榮登英雄之位，因此獲得了血盟聲望「$s2」點。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1777	1	u,成功的完成血盟任務，因此獲得了血盟聲望「$s1」點。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1778	1	u,被對方血盟奪走了戰鬥型根據地，因此我方血盟的血盟聲望被奪取了「$s1」點。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1779	1	u,因被奪走戰鬥型根據地，血盟聲望降低了「300」點。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1780	1	u,所屬的血盟成功佔領戰鬥型根據地，因此從對方血盟處奪得「$s1」點的血盟聲望。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1781	1	u,獲得所屬血盟的血盟聲望「$s1」點。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1782	1	u,我方血盟成員「$c1」被殺害，因此血盟聲望被奪取了「$s2」點。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1783	1	u,殺死了對方血盟成員，因此奪得血盟聲望「$s1」點。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1784	1	u,血盟守城失敗，因此被對方血盟奪走了「$s1」點血盟聲望。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1785	1	u,我方血盟所擁有的城堡變為初始化，因此降低了「$s1」點。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1786	1	u,血盟守城失敗，血盟聲望降低了「$s1」點。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1787	1	u,使用血盟聲望「$s1」點。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1788	1	u,習得血盟技能「$s1」。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1789	1	u,血盟聲望降至0以下，因此無法使用血盟技能。\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1790	1	u,條件不足，無法提升血盟等級。\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1791	1	u,因條件不符，無法創立獨立部隊。\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1792	1	u,請指定率領即將創立的騎士團團長。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1793	1	u,「$c1」被任命為「$s2」的團長。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1794	1	u,創立了「$s1」騎士團。\0	0	79	9B	B0	FF	a,ItemSound3.sys_pledge_join\0	a,	0	0	0	0	0	a,	a,none\0
1795	1	u,創立了「$s1」親衛隊。\0	0	79	9B	B0	FF	a,ItemSound3.sys_pledge_join\0	a,	0	0	0	0	0	a,	a,none\0
1796	1	u,您的帳號涉嫌盜用他人資料來加入會員，並發現以不法手段進行遊戲，因而造成對他人的損失，因此處於需透過本人認證來解除此狀態的階段。該情況若不屬實，請至本公司網站透過本人認證來作確認，就可正常使用遊戲服務。詳情請至plaync網站（http://www.plaync.com.tw）的客服中心利用E-Box回覆系統查詢。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1797	1	u,「$c1」的等級被指定為「$s2」。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1798	1	u,血盟盟主的權限已轉讓給「$c1」。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1799	1	u,正在檢查之前的BOT用戶，請稍後再試。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1800	1	u,用戶「$c1」有使用BOT的紀錄。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1801	1	u,販賣失敗。\0	0	75	75	FF	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
1802	1	u,交易失敗。\0	0	75	75	FF	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
1803	1	u,從比賽結束的10分鐘前開始，無法申請比賽。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1804	1	u,首次發現客戶試圖進行現金/伺服器/與其他遊戲等的交易，因此您的帳號被限制使用7天。詳情請至plaync網站（http://www.plaync.com.tw）的客服中心利用E-Box回覆系統查詢。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1805	1	u,第二次發現客戶試圖進行現金/伺服器/與其他遊戲等的交易，因此您的帳號被限制使用30天。詳情請至plaync網站（http://www.plaync.com.tw）的客服中心利用E-Box回覆系統查詢。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1806	1	u,發現客戶試圖進行現金/帳號的交易三次以上，因此您的帳號已限制使用遊戲服務。詳情請至plaync網站（http://www.plaync.com.tw）的客服中心利用E-Box回覆系統查詢。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1807	1	u,發現客戶確實有在進行現金/伺服器/與其他遊戲等的交易，因此您的帳號被限制使用30天。詳情請至plaync網站（http://www.plaync.com.tw）的客服中心利用E-Box回覆系統查詢。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1808	1	u,發現客戶確實有在進行現金/伺服器/與其他遊戲等的交易兩次以上，因此您的帳號已限制使用遊戲服務。詳情請至plaync網站（http://www.plaync.com.tw）的客服中心利用E-Box回覆系統查詢。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1809	1	u,您的帳號未能確認實名，因此無法使用遊戲服務。請至plaync網站（http://www.plaync.com.tw）透過本人認證來作確認，就能正常使用遊戲服務。在進行本人認證的過程當中，若有需要查詢的事項，請至plaync網站（http://www.plaync.com.tw）的客服中心利用E-Box回覆系統查詢。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1810	1	u,將設定為拒絕邀請的狀態。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1811	1	u,將解除為拒絕邀請的狀態。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1812	1	u,目前處於拒絕邀請狀態，因此無法進行邀請。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1813	1	u,「$s1」的邪惡之力尚存「$s2」小時。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1814	1	u,「$s1」的邪惡之力僅存「$s2」分。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1815	1	u,「$s2」於「$s1」地區降臨了。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1816	1	u,「$s2」之主在「$s1」地區現身了。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1817	1	u,「$s2」之主已在「$s1」地區登入。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1818	1	u,「$s1」已消滅。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1819	1	u,從「$s1」地區的某人身上能感覺到「$s2」的邪惡氣息。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1820	1	u,「$s1」目前沉眠中。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1821	1	u,在「$s1」地區能感覺到「$s2」的邪惡氣息。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1822	1	u,「$s1」已被封印。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1823	1	u,根據地戰的登記期間已結束。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1824	1	u,根據地戰的登記已完成，請移至根據地東邊將進行比賽的會場內，並做好賽前準備。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1825	1	u,根據地戰登記失敗，下回請好好把握機會。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1826	1	u,遊戲開始時間剩下「$s1」分鐘，請參賽者盡速移至根據地東邊的競技場。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1827	1	u,遊戲開始時間剩下「$s1」分鐘，請參賽者進入競技場內部。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1828	1	u,遊戲開始時間剩下「$s1」秒。\0	0	79	9B	B0	FF	a,	a,	8	0	4	1	0	u,遊戲開始：「$s1」秒！\0	a,none\0
1829	1	u,聯合軍的成員數已達極限，因此無法加入新的隊伍。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1830	1	u,「$c1」為無法邀請至隊伍房間的角色，請更新等待者名單。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1831	1	u,「$c1」為不符合隊伍房間設定的角色，請更新等待者名單。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1832	1	u,隊伍房間的邀請權力，僅限於房間主人才能使用。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1833	1	u,將「$s1」全數丟棄，請確認是否繼續？\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1834	1	u,隊伍房間人數已滿，因此無法邀請新角色進入隊伍房間。\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1835	1	u,「$s1」的人數已滿，因此無法加入新成員。\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1836	1	u,已完成二次轉職，因此不符合加入血盟學院的條件。\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1837	1	u,「$c1」邀請您加入「$s2」血盟的「$s3」親衛隊。要加入嗎？\0	0	79	9B	B0	FF	a,ItemSound3.sys_party_invite\0	a,	0	0	0	0	0	a,	a,none\0
1838	1	u,1.每一個角色僅限使用一次禮券。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1839	1	u,2.使用過的編號無法再次使用。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1840	1	u,3.編號輸入錯誤達到5次以上時，要過一段時間\\n後才能使用。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1841	1	u,申請參加的血盟數不足，因而造成根據地戰被取消。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1842	1	u,「$c1」在「$s2」進行召喚。要接受對方的召喚嗎？\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1843	1	u,「$c1」在戰鬥中，因此無法召喚。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
